row,column,depth
47.57048416137695,11.313252449035645,1.3181078433990479
53.62251281738281,19.202774047851562,1.3537039756774902
53.62251281738281,19.202774047851562,1.3537039756774902
54.111839294433594,24.660490036010742,1.3957053422927856
54.111839294433594,24.660490036010742,1.3957053422927856
47.03052520751953,26.691232681274414,1.4167600870132446
47.26572036743164,19.50904655456543,1.3645296096801758
46.87334442138672,23.49123764038086,1.3914530277252197
55.64204025268555,13.404929161071777,1.31636381149292
41.80790710449219,27.768644332885742,1.4311895370483398
34.981292724609375,27.850341796875,1.4470710754394531
15.620723724365234,11.477147102355957,1.3680416345596313
34.981292724609375,27.850341796875,1.4470710754394531
47.03052520751953,26.691232681274414,1.4167600870132446
36.16075897216797,22.302734375,1.4136265516281128
36.16075897216797,22.302734375,1.4136265516281128
19.68303108215332,13.232658386230469,1.3665162324905396
42.37948989868164,32.649314880371094,2.3036108016967773
52.24857711791992,6.626167297363281,1.270111322402954
17.20463752746582,6.708032131195068,1.327657699584961
49.29859924316406,48.58793640136719,2.953951120376587
50.972694396972656,50.184329986572266,2.375345230102539
52.186885833740234,33.657569885253906,2.1894984245300293
52.95956039428711,8.689508438110352,1.2996973991394043
55.702613830566406,8.864551544189453,1.2902758121490479
44.529850006103516,18.318038940429688,1.3617409467697144
46.90828323364258,29.594924926757812,1.439038634300232
48.190032958984375,39.700645446777344,2.299976348876953
35.00224685668945,17.632265090942383,1.391545295715332
26.925249099731445,26.28070640563965,1.4545866250991821
13.171889305114746,3.779003858566284,1.3065208196640015
52.342430114746094,3.257957696914673,1.233691692352295
51.99874496459961,38.26854705810547,2.2477123737335205
53.55581283569336,35.28644943237305,2.1774485111236572
53.544010162353516,52.26689147949219,2.3304758071899414
22.29351234436035,13.994853973388672,1.3722445964813232
31.390195846557617,14.021882057189941,1.361581563949585
32.93165969848633,14.18307113647461,1.3606743812561035
26.190284729003906,15.739529609680176,1.3829489946365356
57.78726577758789,55.71633529663086,2.351945638656616
49.968814849853516,27.534198760986328,1.4170386791229248
52.342430114746094,3.257957696914673,1.233691692352295
30.05177879333496,27.686595916748047,2.3058125972747803
9.945273399353027,156.423095703125,7.465848445892334
16.00562286376953,151.003662109375,8.81026554107666
16.791034698486328,152.44557189941406,8.041619300842285
46.041934967041016,198.80816650390625,6.057246208190918
3.9859070777893066,212.71627807617188,5.196206092834473
47.01805877685547,169.8236541748047,6.869601249694824
50.30897521972656,170.02830505371094,6.871845722198486
8.682455062866211,313.5649108886719,1.4315820932388306
49.721351623535156,273.6974182128906,1.5765552520751953
41.102813720703125,274.3172607421875,1.7775623798370361
56.101654052734375,275.3568115234375,1.4999902248382568
53.59929275512695,272.02239990234375,1.5794960260391235
29.58904266357422,276.7482604980469,1.880875587463379
15.646431922912598,278.4825134277344,1.957893967628479
51.02777099609375,301.3553466796875,1.248827338218689
56.777984619140625,299.3519287109375,1.2373876571655273
43.744632720947266,261.4129943847656,2.0057880878448486
43.434165954589844,298.8790283203125,1.3333204984664917
41.79113006591797,260.2679748535156,2.022930860519409
34.39375686645508,256.84210205078125,2.084188222885132
48.49712371826172,289.85107421875,1.3638904094696045
48.49712371826172,289.85107421875,1.3638904094696045
44.558265686035156,290.6468200683594,1.35099458694458
50.216060638427734,294.38970947265625,1.3198848962783813
46.838409423828125,292.03167724609375,1.3434507846832275
45.0014762878418,263.210693359375,1.984898328781128
49.794586181640625,282.7321472167969,1.4378482103347778
23.859703063964844,282.8162841796875,1.8422503471374512
16.14652442932129,284.4500427246094,1.8887262344360352
47.605201721191406,264.33123779296875,1.9628937244415283
31.790903091430664,286.51263427734375,1.7179324626922607
55.445037841796875,298.650146484375,1.2443366050720215
31.832443237304688,276.845458984375,1.8658119440078735
33.20344924926758,266.73968505859375,1.9896252155303955
49.62621307373047,267.1105041503906,1.8918672800064087
47.24630355834961,260.9249267578125,1.995048999786377
109.71102905273438,13.953170776367188,1.26775062084198
71.04341125488281,24.019493103027344,1.3761357069015503
71.04341125488281,24.019493103027344,1.3761357069015503
86.42706298828125,27.71408462524414,1.3864953517913818
90.03462219238281,23.388835906982422,1.3422722816467285
81.01204681396484,23.308948516845703,1.3579834699630737
67.06995391845703,28.618898391723633,1.401772141456604
84.95628356933594,28.6721248626709,1.3962231874465942
111.69248962402344,29.15616798400879,1.388593316078186
111.69248962402344,29.15616798400879,1.388593316078186
73.39891815185547,29.224985122680664,1.4026291370391846
66.52716064453125,31.099550247192383,1.4128987789154053
63.29787826538086,31.397722244262695,1.4288313388824463
68.95765686035156,32.61610794067383,1.4230259656906128
63.03330612182617,16.312562942504883,1.3191114664077759
83.12164306640625,4.700308322906494,1.213479995727539
83.12164306640625,4.700308322906494,1.213479995727539
81.62733459472656,67.10731506347656,2.275378465652466
66.03013610839844,33.53311538696289,1.4361438751220703
70.63394165039062,33.9232177734375,1.4285449981689453
78.496826171875,65.38731384277344,2.272737979888916
97.00215148925781,13.256929397583008,1.2670191526412964
70.68305969238281,11.411755561828613,1.2708262205123901
70.68305969238281,11.411755561828613,1.2708262205123901
62.702056884765625,52.484291076660156,2.2281317710876465
69.0710678100586,58.529197692871094,2.2348668575286865
73.21853637695312,53.72038269042969,2.2081494331359863
90.62249755859375,7.672885894775391,1.2287042140960693
65.36630249023438,15.065714836120605,1.3079957962036133
65.36630249023438,15.065714836120605,1.3079957962036133
95.41963195800781,16.70515251159668,1.3006631135940552
93.47561645507812,9.637423515319824,1.2415519952774048
87.52283477783203,71.13654327392578,2.31964111328125
97.41706085205078,8.738665580749512,1.2292107343673706
97.41706085205078,8.738665580749512,1.2292107343673706
91.86468505859375,28.165935516357422,1.3862640857696533
83.87471771240234,18.509641647338867,1.3214633464813232
86.69522857666016,3.146212577819824,1.1918342113494873
66.10047149658203,136.79962158203125,6.51486873626709
115.50450134277344,137.9839630126953,4.53005838394165
112.98103332519531,139.71759033203125,4.602262020111084
112.98103332519531,139.71759033203125,4.602262020111084
66.44476318359375,141.94241333007812,6.551379203796387
108.185302734375,142.6146240234375,4.785526275634766
109.09204864501953,156.89202880859375,4.7454071044921875
116.86224365234375,156.18923950195312,4.527171611785889
116.82858276367188,143.0194091796875,4.521829605102539
112.70791625976562,144.36959838867188,4.598519802093506
89.57623291015625,155.94476318359375,5.490045070648193
86.94010925292969,146.09979248046875,5.527984619140625
113.3626708984375,155.56642150878906,4.6090617179870605
86.94010925292969,146.09979248046875,5.527984619140625
112.62264251708984,147.7631072998047,4.598581790924072
112.62264251708984,147.7631072998047,4.598581790924072
112.974365234375,148.98306274414062,4.598502159118652
87.84463500976562,151.32760620117188,5.528548240661621
111.89924621582031,152.51791381835938,4.63518762588501
86.57613372802734,140.45281982421875,5.489637851715088
114.25711059570312,152.4775848388672,4.57977294921875
68.78165435791016,147.04965209960938,6.409366130828857
91.21607971191406,155.82611083984375,5.467437267303467
89.00711059570312,139.56578063964844,5.441936492919922
68.06269836425781,140.5113525390625,6.40248966217041
85.78536224365234,153.56004333496094,5.697830677032471
112.83470153808594,106.87901306152344,4.249117374420166
94.90016174316406,228.90521240234375,3.722628593444824
105.35946655273438,229.34536743164062,3.5860698223114014
101.35588836669922,231.05929565429688,2.1247718334198
89.14716339111328,231.8431396484375,3.655747890472412
107.2660140991211,236.08103942871094,1.8856234550476074
111.08941650390625,232.36744689941406,2.038271188735962
88.39984130859375,233.04605102539062,2.190019130706787
115.9674301147461,233.21324157714844,1.9406559467315674
105.03486633300781,233.53189086914062,1.9940872192382812
91.49214172363281,233.773193359375,2.0985395908355713
96.07688903808594,181.0823516845703,5.342971324920654
87.97267150878906,236.1386260986328,2.0819294452667236
103.00935363769531,237.05419921875,1.8988251686096191
84.67617797851562,234.72247314453125,2.136857271194458
82.45343017578125,235.67233276367188,2.1491055488586426
70.04914855957031,303.6285095214844,1.1465845108032227
71.36505889892578,265.2427673339844,1.5531748533248901
83.35580444335938,311.98431396484375,1.0298131704330444
115.67829132080078,270.48272705078125,1.282165765762329
88.2335433959961,284.5260009765625,1.20077383518219
65.14016723632812,260.0477294921875,1.643599271774292
69.12474060058594,295.3207092285156,1.2055059671401978
69.12474060058594,295.3207092285156,1.2055059671401978
97.69664001464844,305.16705322265625,0.9623532295227051
100.22236633300781,293.9742126464844,1.0135127305984497
66.49800872802734,293.9371643066406,1.2228626012802124
74.30834197998047,273.35321044921875,1.482393503189087
69.61689758300781,270.74609375,1.5100629329681396
82.45117950439453,262.6002502441406,1.5281778573989868
95.61687469482422,271.1102600097656,1.3417203426361084
77.3038330078125,285.3982849121094,1.2329277992248535
71.57283020019531,286.45062255859375,1.2372257709503174
104.40495300292969,291.42926025390625,1.0164278745651245
96.0203628540039,291.183837890625,1.0970219373703003
65.65604400634766,291.041015625,1.2368115186691284
71.45756530761719,280.480224609375,1.388992190361023
73.64868927001953,281.8642578125,1.3045392036437988
73.64868927001953,281.8642578125,1.3045392036437988
83.67921447753906,266.5003662109375,1.4877018928527832
77.87886047363281,266.27813720703125,1.517385721206665
98.58682250976562,276.28607177734375,1.261743187904358
84.99827575683594,266.2060852050781,1.4898704290390015
64.53535461425781,309.94378662109375,1.1294939517974854
78.83106994628906,287.7376708984375,1.2125229835510254
76.21632385253906,272.72589111328125,1.476772427558899
117.59343719482422,286.5184631347656,1.0188229084014893
64.53535461425781,309.94378662109375,1.1294939517974854
67.61302185058594,274.1399230957031,1.4857913255691528
85.8091049194336,287.0487365722656,1.1974668502807617
86.68050384521484,259.8309020996094,1.533501148223877
87.87867736816406,265.6736755371094,1.4722245931625366
160.02520751953125,78.37259674072266,3.295295000076294
156.19668579101562,77.46932220458984,3.349919557571411
172.73587036132812,77.14480590820312,3.1516547203063965
127.61776733398438,69.51309204101562,3.043489933013916
139.50489807128906,19.61566162109375,1.3278640508651733
175.06634521484375,3.2242166996002197,1.0875364542007446
161.96453857421875,15.394039154052734,1.26299250125885
161.96453857421875,15.394039154052734,1.26299250125885
153.96890258789062,12.228472709655762,1.241673469543457
166.83546447753906,5.373732566833496,1.1181352138519287
168.7406005859375,11.811273574829102,1.1922011375427246
156.57752990722656,11.142786979675293,1.2244971990585327
149.44309997558594,10.00174331665039,1.2342404127120972
151.06564331054688,6.376175403594971,1.1660706996917725
155.7838592529297,8.387916564941406,1.1776574850082397
155.7838592529297,8.387916564941406,1.1776574850082397
130.46109008789062,7.811180591583252,1.23140287399292
143.52272033691406,4.874426364898682,1.1743003129959106
172.9663848876953,16.99814224243164,1.255811095237732
144.79981994628906,7.818171977996826,1.215211033821106
144.79981994628906,7.818171977996826,1.215211033821106
167.70486450195312,10.722685813903809,1.1849284172058105
144.66575622558594,16.86860466003418,1.2941560745239258
125.32421875,8.038677215576172,1.2264392375946045
149.1798095703125,15.981913566589355,1.281282901763916
143.33148193359375,2.7381107807159424,1.1570687294006348
141.7628173828125,14.026480674743652,1.268496036529541
156.22914123535156,14.163373947143555,1.2552361488342285
143.33148193359375,2.7381107807159424,1.1570687294006348
178.20834350585938,16.936676025390625,1.2279677391052246
141.7770538330078,69.17524719238281,2.916581392288208
134.98562622070312,114.3946533203125,3.7444818019866943
143.1327667236328,157.39901733398438,3.6233372688293457
134.98562622070312,114.3946533203125,3.7444818019866943
176.3907012939453,104.04798889160156,3.13236403465271
176.3907012939453,104.04798889160156,3.13236403465271
142.3092041015625,151.1902618408203,3.644664764404297
166.2523956298828,86.22679901123047,3.231515407562256
166.2523956298828,86.22679901123047,3.231515407562256
145.5916748046875,102.27664947509766,3.55601167678833
137.39993286132812,133.5699462890625,3.7531402111053467
172.08383178710938,133.7958526611328,3.148270845413208
141.8263397216797,148.06312561035156,3.643489360809326
133.991455078125,136.47732543945312,3.850285291671753
176.33303833007812,87.89773559570312,3.1248040199279785
176.33303833007812,87.89773559570312,3.1248040199279785
139.79266357421875,146.82891845703125,3.6727068424224854
178.49261474609375,136.72402954101562,3.0281591415405273
168.75051879882812,94.48680877685547,3.215552568435669
134.5413818359375,92.88862609863281,3.690729856491089
134.5413818359375,92.88862609863281,3.690729856491089
134.3030242919922,140.01515197753906,3.8418960571289062
157.18560791015625,142.95071411132812,3.362055778503418
137.8651580810547,142.748291015625,3.71877384185791
168.7946014404297,147.6931610107422,3.141523599624634
172.14637756347656,95.367431640625,3.1728687286376953
129.2820587158203,148.3300323486328,4.1452956199646
139.835205078125,97.19332885742188,3.6356682777404785
154.36656188964844,138.7582244873047,3.423372983932495
174.41448974609375,131.6963653564453,3.105224370956421
154.36656188964844,138.7582244873047,3.423372983932495
139.835205078125,97.19332885742188,3.6356682777404785
139.95376586914062,188.3876953125,3.825758934020996
173.76913452148438,165.69329833984375,3.006511688232422
128.5592041015625,166.29525756835938,4.136160850524902
174.6763916015625,166.7963409423828,2.9869210720062256
176.1433563232422,167.0352325439453,2.9714579582214355
178.11593627929688,192.24951171875,2.972684383392334
171.8636932373047,183.54335021972656,3.050323724746704
162.92396545410156,183.4622344970703,3.2103755474090576
145.7462921142578,182.45118713378906,3.628842830657959
152.02281188964844,169.634033203125,3.445406675338745
153.32424926757812,170.1490478515625,3.42409086227417
146.09170532226562,171.51919555664062,3.620602607727051
144.4539031982422,172.04795837402344,3.6525230407714844
176.74508666992188,211.79603576660156,1.9603897333145142
150.64590454101562,211.9708251953125,3.320981740951538
163.45904541015625,173.78660583496094,3.2050328254699707
163.45904541015625,173.78660583496094,3.2050328254699707
162.1308135986328,175.48748779296875,3.219796657562256
172.90472412109375,212.7357177734375,1.9843050241470337
172.90472412109375,212.7357177734375,1.9843050241470337
172.90472412109375,212.7357177734375,1.9843050241470337
172.5484619140625,175.77137756347656,3.0148677825927734
158.56430053710938,200.86085510253906,3.3511123657226562
156.51181030273438,233.9004364013672,1.6875345706939697
164.7272186279297,256.2200012207031,1.2500097751617432
145.7392120361328,282.38397216796875,1.0463956594467163
124.5194091796875,256.7907409667969,1.414736270904541
145.7392120361328,282.38397216796875,1.0463956594467163
134.61021423339844,287.01434326171875,1.0234334468841553
148.7361602783203,287.2298278808594,1.0311025381088257
134.68777465820312,274.6806335449219,1.0741267204284668
167.64739990234375,251.26211547851562,1.3652209043502808
129.8105926513672,273.6466369628906,1.0841550827026367
